what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1395813173187
error,log,,,"Core exception while retrieving the content description",1395813173553
error,log,,,"Core exception while retrieving the content description",1395813173555
error,log,,,"Core exception while retrieving the content description",1395813173563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395813174441
error,log,,,"Core exception while retrieving the content description",1395813175384
error,log,,,"Core exception while retrieving the content description",1395813175391
error,log,,,"Core exception while retrieving the content description",1395813175397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395813175546
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1395813175556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1395813175556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395813179770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395813180545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395813187743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395813188835
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1395813188844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1395813188844
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395813188938
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1395813191092
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395813199565
error,log,,,"Error logged from Debug UI: ",1395813201369
error,log,,,"Error logged from Debug UI: ",1395813201386
error,log,,,"Error logged from Debug UI: ",1395813203201
error,log,,,"Error logged from Debug UI: ",1395813203208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395813203221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395813205042
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1395813207319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1395813208065
error,log,,,"Core exception while retrieving the content description",1395813208091
error,log,,,"Core exception while retrieving the content description",1395813208094
error,log,,,"Core exception while retrieving the content description",1395813208098
error,log,,,"Core exception while retrieving the content description",1395813208101
error,log,,,"Core exception while retrieving the content description",1395813208107
error,log,,,"Core exception while retrieving the content description",1395813208110
error,log,,,"Core exception while retrieving the content description",1395813208113
error,log,,,"Core exception while retrieving the content description",1395813208116
error,log,,,"Core exception while retrieving the content description",1395813208118
error,log,,,"Core exception while retrieving the content description",1395813208120
error,log,,,"Core exception while retrieving the content description",1395813208144
