what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1395779725093
error,log,,,"Core exception while retrieving the content description",1395779725096
error,log,,,"Core exception while retrieving the content description",1395779725099
error,log,,,"Core exception while retrieving the content description",1395779725102
error,log,,,"Core exception while retrieving the content description",1395779725113
error,log,,,"Core exception while retrieving the content description",1395779725116
error,log,,,"Core exception while retrieving the content description",1395779725119
error,log,,,"Core exception while retrieving the content description",1395779725121
error,log,,,"Core exception while retrieving the content description",1395779725123
error,log,,,"Core exception while retrieving the content description",1395779725126
error,log,,,"Core exception while retrieving the content description",1395779725127
error,log,,,"Core exception while retrieving the content description",1395779725129
error,log,,,"Core exception while retrieving the content description",1395779725131
error,log,,,"Core exception while retrieving the content description",1395779725133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395779751413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395779752696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395779753767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395779754263
error,log,,,"Core exception while retrieving the content description",1395779755658
error,log,,,"Core exception while retrieving the content description",1395779755661
error,log,,,"Core exception while retrieving the content description",1395779755663
error,log,,,"Core exception while retrieving the content description",1395779755665
error,log,,,"Core exception while retrieving the content description",1395779755668
error,log,,,"Core exception while retrieving the content description",1395779755676
error,log,,,"Core exception while retrieving the content description",1395779755678
error,log,,,"Core exception while retrieving the content description",1395779755681
error,log,,,"Core exception while retrieving the content description",1395779755683
error,log,,,"Core exception while retrieving the content description",1395779755685
error,log,,,"Core exception while retrieving the content description",1395779755690
error,log,,,"Core exception while retrieving the content description",1395779755692
error,log,,,"Core exception while retrieving the content description",1395779755693
error,log,,,"Core exception while retrieving the content description",1395779755695
error,log,,,"Core exception while retrieving the content description",1395779755696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395779756835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395779758861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395779759308
error,log,,,"Core exception while retrieving the content description",1395779760685
error,log,,,"Core exception while retrieving the content description",1395779760689
error,log,,,"Core exception while retrieving the content description",1395779760693
error,log,,,"Core exception while retrieving the content description",1395779760697
error,log,,,"Core exception while retrieving the content description",1395779760700
error,log,,,"Core exception while retrieving the content description",1395779760707
error,log,,,"Core exception while retrieving the content description",1395779760709
error,log,,,"Core exception while retrieving the content description",1395779760712
error,log,,,"Core exception while retrieving the content description",1395779760714
error,log,,,"Core exception while retrieving the content description",1395779760716
error,log,,,"Core exception while retrieving the content description",1395779760720
error,log,,,"Core exception while retrieving the content description",1395779760722
error,log,,,"Core exception while retrieving the content description",1395779760725
error,log,,,"Core exception while retrieving the content description",1395779760727
error,log,,,"Core exception while retrieving the content description",1395779760729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395779761480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395779762106
error,log,,,"Core exception while retrieving the content description",1395779763223
error,log,,,"Core exception while retrieving the content description",1395779763227
error,log,,,"Core exception while retrieving the content description",1395779763231
error,log,,,"Core exception while retrieving the content description",1395779763235
error,log,,,"Core exception while retrieving the content description",1395779763239
error,log,,,"Core exception while retrieving the content description",1395779763252
error,log,,,"Core exception while retrieving the content description",1395779763254
error,log,,,"Core exception while retrieving the content description",1395779763256
error,log,,,"Core exception while retrieving the content description",1395779763261
error,log,,,"Core exception while retrieving the content description",1395779763263
error,log,,,"Core exception while retrieving the content description",1395779763267
error,log,,,"Core exception while retrieving the content description",1395779763269
error,log,,,"Core exception while retrieving the content description",1395779763271
error,log,,,"Core exception while retrieving the content description",1395779763275
error,log,,,"Core exception while retrieving the content description",1395779763277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395779763612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395779765185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395779765852
error,log,,,"Core exception while retrieving the content description",1395779766795
error,log,,,"Core exception while retrieving the content description",1395779766799
error,log,,,"Core exception while retrieving the content description",1395779766804
error,log,,,"Core exception while retrieving the content description",1395779766808
error,log,,,"Core exception while retrieving the content description",1395779766812
error,log,,,"Core exception while retrieving the content description",1395779766824
error,log,,,"Core exception while retrieving the content description",1395779766826
error,log,,,"Core exception while retrieving the content description",1395779766829
error,log,,,"Core exception while retrieving the content description",1395779766831
error,log,,,"Core exception while retrieving the content description",1395779766834
error,log,,,"Core exception while retrieving the content description",1395779766839
error,log,,,"Core exception while retrieving the content description",1395779766842
error,log,,,"Core exception while retrieving the content description",1395779766847
error,log,,,"Core exception while retrieving the content description",1395779766849
error,log,,,"Core exception while retrieving the content description",1395779766851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395779772875
error,log,,,"Core exception while retrieving the content description",1395779773832
error,log,,,"Core exception while retrieving the content description",1395779773834
error,log,,,"Core exception while retrieving the content description",1395779773837
error,log,,,"Core exception while retrieving the content description",1395779773839
error,log,,,"Core exception while retrieving the content description",1395779773841
error,log,,,"Core exception while retrieving the content description",1395779773848
error,log,,,"Core exception while retrieving the content description",1395779773850
error,log,,,"Core exception while retrieving the content description",1395779773854
error,log,,,"Core exception while retrieving the content description",1395779773856
error,log,,,"Core exception while retrieving the content description",1395779773858
error,log,,,"Core exception while retrieving the content description",1395779773862
error,log,,,"Core exception while retrieving the content description",1395779773865
error,log,,,"Core exception while retrieving the content description",1395779773867
error,log,,,"Core exception while retrieving the content description",1395779773870
error,log,,,"Core exception while retrieving the content description",1395779773871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395779775891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395779783608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395779790780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395779792160
error,log,,,"Core exception while retrieving the content description",1395779793547
error,log,,,"Core exception while retrieving the content description",1395779793551
error,log,,,"Core exception while retrieving the content description",1395779793555
error,log,,,"Core exception while retrieving the content description",1395779793559
error,log,,,"Core exception while retrieving the content description",1395779793563
error,log,,,"Core exception while retrieving the content description",1395779793578
error,log,,,"Core exception while retrieving the content description",1395779793582
error,log,,,"Core exception while retrieving the content description",1395779793586
error,log,,,"Core exception while retrieving the content description",1395779793590
error,log,,,"Core exception while retrieving the content description",1395779793593
error,log,,,"Core exception while retrieving the content description",1395779793600
error,log,,,"Core exception while retrieving the content description",1395779793604
error,log,,,"Core exception while retrieving the content description",1395779793608
error,log,,,"Core exception while retrieving the content description",1395779793611
error,log,,,"Core exception while retrieving the content description",1395779793613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395779798607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395779799224
error,log,,,"Core exception while retrieving the content description",1395779800589
error,log,,,"Core exception while retrieving the content description",1395779800594
error,log,,,"Core exception while retrieving the content description",1395779800602
error,log,,,"Core exception while retrieving the content description",1395779800604
error,log,,,"Core exception while retrieving the content description",1395779800606
error,log,,,"Core exception while retrieving the content description",1395779800612
error,log,,,"Core exception while retrieving the content description",1395779800614
error,log,,,"Core exception while retrieving the content description",1395779800616
error,log,,,"Core exception while retrieving the content description",1395779800618
error,log,,,"Core exception while retrieving the content description",1395779800620
error,log,,,"Core exception while retrieving the content description",1395779800625
error,log,,,"Core exception while retrieving the content description",1395779800627
error,log,,,"Core exception while retrieving the content description",1395779800630
error,log,,,"Core exception while retrieving the content description",1395779800632
error,log,,,"Core exception while retrieving the content description",1395779800634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395779803567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395779804579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395779805129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395779805725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395779806132
error,log,,,"Core exception while retrieving the content description",1395779807618
error,log,,,"Core exception while retrieving the content description",1395779807622
error,log,,,"Core exception while retrieving the content description",1395779807627
error,log,,,"Core exception while retrieving the content description",1395779807631
error,log,,,"Core exception while retrieving the content description",1395779807635
error,log,,,"Core exception while retrieving the content description",1395779807649
error,log,,,"Core exception while retrieving the content description",1395779807651
error,log,,,"Core exception while retrieving the content description",1395779807653
error,log,,,"Core exception while retrieving the content description",1395779807655
error,log,,,"Core exception while retrieving the content description",1395779807657
error,log,,,"Core exception while retrieving the content description",1395779807661
error,log,,,"Core exception while retrieving the content description",1395779807663
error,log,,,"Core exception while retrieving the content description",1395779807665
error,log,,,"Core exception while retrieving the content description",1395779807667
error,log,,,"Core exception while retrieving the content description",1395779807669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395779814828
error,log,,,"Core exception while retrieving the content description",1395779816156
error,log,,,"Core exception while retrieving the content description",1395779816160
error,log,,,"Core exception while retrieving the content description",1395779816165
error,log,,,"Core exception while retrieving the content description",1395779816169
error,log,,,"Core exception while retrieving the content description",1395779816171
error,log,,,"Core exception while retrieving the content description",1395779816179
error,log,,,"Core exception while retrieving the content description",1395779816181
error,log,,,"Core exception while retrieving the content description",1395779816183
error,log,,,"Core exception while retrieving the content description",1395779816185
error,log,,,"Core exception while retrieving the content description",1395779816187
error,log,,,"Core exception while retrieving the content description",1395779816190
error,log,,,"Core exception while retrieving the content description",1395779816192
error,log,,,"Core exception while retrieving the content description",1395779816194
error,log,,,"Core exception while retrieving the content description",1395779816196
error,log,,,"Core exception while retrieving the content description",1395779816198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395779836272
error,log,,,"Core exception while retrieving the content description",1395779837737
error,log,,,"Core exception while retrieving the content description",1395779837741
error,log,,,"Core exception while retrieving the content description",1395779837744
error,log,,,"Core exception while retrieving the content description",1395779837746
error,log,,,"Core exception while retrieving the content description",1395779837748
error,log,,,"Core exception while retrieving the content description",1395779837757
error,log,,,"Core exception while retrieving the content description",1395779837759
error,log,,,"Core exception while retrieving the content description",1395779837762
error,log,,,"Core exception while retrieving the content description",1395779837764
error,log,,,"Core exception while retrieving the content description",1395779837767
error,log,,,"Core exception while retrieving the content description",1395779837771
error,log,,,"Core exception while retrieving the content description",1395779837772
error,log,,,"Core exception while retrieving the content description",1395779837774
error,log,,,"Core exception while retrieving the content description",1395779837775
error,log,,,"Core exception while retrieving the content description",1395779837777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395779842022
error,log,,,"Core exception while retrieving the content description",1395779843373
error,log,,,"Core exception while retrieving the content description",1395779843378
error,log,,,"Core exception while retrieving the content description",1395779843381
error,log,,,"Core exception while retrieving the content description",1395779843383
error,log,,,"Core exception while retrieving the content description",1395779843386
error,log,,,"Core exception while retrieving the content description",1395779843394
error,log,,,"Core exception while retrieving the content description",1395779843397
error,log,,,"Core exception while retrieving the content description",1395779843399
error,log,,,"Core exception while retrieving the content description",1395779843402
error,log,,,"Core exception while retrieving the content description",1395779843404
error,log,,,"Core exception while retrieving the content description",1395779843409
error,log,,,"Core exception while retrieving the content description",1395779843411
error,log,,,"Core exception while retrieving the content description",1395779843412
error,log,,,"Core exception while retrieving the content description",1395779843414
error,log,,,"Core exception while retrieving the content description",1395779843415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395779847347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395779849288
error,log,,,"Core exception while retrieving the content description",1395779850443
error,log,,,"Core exception while retrieving the content description",1395779850447
error,log,,,"Core exception while retrieving the content description",1395779850456
error,log,,,"Core exception while retrieving the content description",1395779850460
error,log,,,"Core exception while retrieving the content description",1395779850462
error,log,,,"Core exception while retrieving the content description",1395779850467
error,log,,,"Core exception while retrieving the content description",1395779850469
error,log,,,"Core exception while retrieving the content description",1395779850471
error,log,,,"Core exception while retrieving the content description",1395779850483
error,log,,,"Core exception while retrieving the content description",1395779850485
error,log,,,"Core exception while retrieving the content description",1395779850488
error,log,,,"Core exception while retrieving the content description",1395779850490
error,log,,,"Core exception while retrieving the content description",1395779850492
error,log,,,"Core exception while retrieving the content description",1395779850494
error,log,,,"Core exception while retrieving the content description",1395779850496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395779855056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395779855493
error,log,,,"Core exception while retrieving the content description",1395779856462
error,log,,,"Core exception while retrieving the content description",1395779856465
error,log,,,"Core exception while retrieving the content description",1395779856468
error,log,,,"Core exception while retrieving the content description",1395779856471
error,log,,,"Core exception while retrieving the content description",1395779856475
error,log,,,"Core exception while retrieving the content description",1395779856486
error,log,,,"Core exception while retrieving the content description",1395779856488
error,log,,,"Core exception while retrieving the content description",1395779856491
error,log,,,"Core exception while retrieving the content description",1395779856494
error,log,,,"Core exception while retrieving the content description",1395779856495
error,log,,,"Core exception while retrieving the content description",1395779856499
error,log,,,"Core exception while retrieving the content description",1395779856501
error,log,,,"Core exception while retrieving the content description",1395779856504
error,log,,,"Core exception while retrieving the content description",1395779856505
error,log,,,"Core exception while retrieving the content description",1395779856507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395779858089
error,log,,,"Core exception while retrieving the content description",1395779859545
error,log,,,"Core exception while retrieving the content description",1395779859549
error,log,,,"Core exception while retrieving the content description",1395779859552
error,log,,,"Core exception while retrieving the content description",1395779859556
error,log,,,"Core exception while retrieving the content description",1395779859559
error,log,,,"Core exception while retrieving the content description",1395779859570
error,log,,,"Core exception while retrieving the content description",1395779859573
error,log,,,"Core exception while retrieving the content description",1395779859576
