what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391405645147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391405645943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405659284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405667571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405676671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391405684377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391405692667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405694873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405704268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405724012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405726135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405766814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405776785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405778945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405782221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391405791521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391405793253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405802776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391405808571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405809531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391405811005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405811446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405815705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391405817419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391405818183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405819013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405825080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391405826519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391405827621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405828050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405830802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391405832838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391405833801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405834155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391405838876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391405869650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391405874258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391405918138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405927911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391405929305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391405931705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391405932633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391405934628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405937752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391405940920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391405943045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391405948963
error,log,,,"Error logged from Debug UI: ",1391405958113
error,log,,,"Error logged from Debug UI: ",1391405958137
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1391405969715
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391405975040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405981927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405987437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405993448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391405999738
error,log,,,"Error logged from Debug UI: ",1391406004875
error,log,,,"Error logged from Debug UI: ",1391406004900
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1391406021218
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391406022966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406038694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406435093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391406459043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391406466783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391406468473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391406473863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391406478023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391406481403
error,log,,,"Error logged from Debug UI: ",1391406482263
error,log,,,"Error logged from Debug UI: ",1391406482283
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1391406513313
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391406515654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406525014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406530452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406531210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406625237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406629636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406683713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406687073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406695923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406697603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406724613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406732233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406849793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406854113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406908982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406910302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406950932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406953382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391406968215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391407034614
